source_path,proposed_destination,filename,record_type,authority_layer,lifecycle,access,governing_source,supersedes,superseded_by,duplicate_status,reference_risk,rationale,confidence,owner_decision_required
docs/executive-desk/evidence/2026-07-15-evidence-index.json,docs/executive-desk/evidence/2026-07-15-evidence-index.json,2026-07-15-evidence-index.json,template,executive_desk,active_supporting,public,docs/REPO_AUTHORITY_MAP_2026-05-08.md,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/evidence/2026-07-15-evidence-summary.md,docs/executive-desk/evidence/2026-07-15-evidence-summary.md,2026-07-15-evidence-summary.md,template,MOB,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/government-readiness/2026-07-15.md,docs/executive-desk/government-readiness/2026-07-15.md,2026-07-15.md,doctrine,GBP,active_supporting,internal,needs_owner_mapping,,,filename_conflict,low,Already aligned with canonical placement intent.,0.90,yes
docs/executive-desk/mob/2026-07-15.md,docs/executive-desk/mob/2026-07-15.md,2026-07-15.md,cadence,MOB,active_supporting,internal,needs_owner_mapping,,,filename_conflict,low,Already aligned with canonical placement intent.,0.90,yes
docs/executive-desk/mob/alignment-profile.json,docs/executive-desk/mob/alignment-profile.json,alignment-profile.json,cadence,MOB,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/monthly/2026-07.md,docs/executive-desk/monthly/2026-07.md,2026-07.md,operating_model,MOB,review_held,held,needs_owner_mapping,,,filename_conflict,low,Already aligned with canonical placement intent.,0.90,yes
docs/executive-desk/outcomes/2026-07-15.md,docs/executive-desk/outcomes/2026-07-15.md,2026-07-15.md,cadence,MOB,active_supporting,internal,needs_owner_mapping,,,filename_conflict,low,Already aligned with canonical placement intent.,0.90,yes
docs/executive-desk/outcomes/verification-profile.json,docs/executive-desk/outcomes/verification-profile.json,verification-profile.json,cadence,executive_desk,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15-governed-build-completion-receipt.json,docs/executive-desk/receipts/2026-07-15-governed-build-completion-receipt.json,2026-07-15-governed-build-completion-receipt.json,cadence,MOB,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-13-38.552Z-help.json,docs/executive-desk/receipts/2026-07-15T07-13-38.552Z-help.json,2026-07-15T07-13-38.552Z-help.json,cadence,MOB,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-14-07.079Z-health.json,docs/executive-desk/receipts/2026-07-15T07-14-07.079Z-health.json,2026-07-15T07-14-07.079Z-health.json,evidence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-14-46.297Z-executive-daily.json,docs/executive-desk/receipts/2026-07-15T07-14-46.297Z-executive-daily.json,2026-07-15T07-14-46.297Z-executive-daily.json,cadence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-14-58.393Z-executive-weekly.json,docs/executive-desk/receipts/2026-07-15T07-14-58.393Z-executive-weekly.json,2026-07-15T07-14-58.393Z-executive-weekly.json,cadence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-15-03.154Z-executive-monthly.json,docs/executive-desk/receipts/2026-07-15T07-15-03.154Z-executive-monthly.json,2026-07-15T07-15-03.154Z-executive-monthly.json,cadence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-15-47.510Z-executive-board.json,docs/executive-desk/receipts/2026-07-15T07-15-47.510Z-executive-board.json,2026-07-15T07-15-47.510Z-executive-board.json,evidence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-16-04.905Z-government-readiness.json,docs/executive-desk/receipts/2026-07-15T07-16-04.905Z-government-readiness.json,2026-07-15T07-16-04.905Z-government-readiness.json,evidence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-16-10.317Z-mob-review.json,docs/executive-desk/receipts/2026-07-15T07-16-10.317Z-mob-review.json,2026-07-15T07-16-10.317Z-mob-review.json,evidence,MOB,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-16-18.989Z-evidence-scan.json,docs/executive-desk/receipts/2026-07-15T07-16-18.989Z-evidence-scan.json,2026-07-15T07-16-18.989Z-evidence-scan.json,evidence,executive_desk,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-16-50.883Z-outcome-status.json,docs/executive-desk/receipts/2026-07-15T07-16-50.883Z-outcome-status.json,2026-07-15T07-16-50.883Z-outcome-status.json,evidence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-37-27.376Z-mob-review.json,docs/executive-desk/receipts/2026-07-15T07-37-27.376Z-mob-review.json,2026-07-15T07-37-27.376Z-mob-review.json,evidence,MOB,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-37-32.333Z-outcome-status.json,docs/executive-desk/receipts/2026-07-15T07-37-32.333Z-outcome-status.json,2026-07-15T07-37-32.333Z-outcome-status.json,evidence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-38-45.672Z-outcome-status.json,docs/executive-desk/receipts/2026-07-15T07-38-45.672Z-outcome-status.json,2026-07-15T07-38-45.672Z-outcome-status.json,evidence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/receipts/2026-07-15T07-38-49.641Z-executive-weekly.json,docs/executive-desk/receipts/2026-07-15T07-38-49.641Z-executive-weekly.json,2026-07-15T07-38-49.641Z-executive-weekly.json,cadence,executive_desk,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk/weekly/2026-W29.md,docs/executive-desk/weekly/2026-W29.md,2026-W29.md,doctrine,MOB,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk-gpt/README.md,docs/executive-desk-gpt/README.md,README.md,approval_result,sentinel_os,active_supporting,internal,needs_owner_mapping,,,filename_conflict,low,Already aligned with canonical placement intent.,0.90,yes
docs/executive-desk-gpt/README.pdf,docs/executive-desk-gpt/README.pdf,README.pdf,archive_candidate,sentinel_os,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk-gpt/command-envelopes/REPOSITORY_GOVERNANCE_AND_DOCUMENT_CLASSIFICATION_COMMAND_2026-07-16.md,docs/executive-desk-gpt/command-envelopes/REPOSITORY_GOVERNANCE_AND_DOCUMENT_CLASSIFICATION_COMMAND_2026-07-16.md,REPOSITORY_GOVERNANCE_AND_DOCUMENT_CLASSIFICATION_COMMAND_2026-07-16.md,doctrine,MOB,superseded,restricted,docs/CANONICAL_DOCUMENTS_INDEX_2026-05-11.md,d records preserve their history and lineage;,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk-gpt/integration-status-2026-06-30.md,docs/executive-desk-gpt/integration-status-2026-06-30.md,integration-status-2026-06-30.md,approval_result,sentinel_os,active_supporting,restricted,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk-gpt/phase-2-safe-read-only-command-gate-2026-07-01.md,docs/executive-desk-gpt/phase-2-safe-read-only-command-gate-2026-07-01.md,phase-2-safe-read-only-command-gate-2026-07-01.md,approval_result,sentinel_os,active_supporting,public,docs/REPO_CONTROL_LAYER.md,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk-gpt/the-executive-desk-instructions.md,docs/executive-desk-gpt/the-executive-desk-instructions.md,the-executive-desk-instructions.md,operating_model,sentinel_os,active_supporting,public,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk-gpt/the-executive-desk-instructions.pdf,docs/executive-desk-gpt/the-executive-desk-instructions.pdf,the-executive-desk-instructions.pdf,archive_candidate,sentinel_os,archive_candidate,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk-gpt/the-executive-desk-no-actions-instructions.md,docs/executive-desk-gpt/the-executive-desk-no-actions-instructions.md,the-executive-desk-no-actions-instructions.md,operating_model,sentinel_os,historical,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk-gpt/the-executive-desk-openapi.yaml,docs/executive-desk-gpt/the-executive-desk-openapi.yaml,the-executive-desk-openapi.yaml,approval_result,sentinel_os,active_supporting,restricted,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/executive-desk-gpt/tunnel-refresh-result-2026-07-01.md,docs/executive-desk-gpt/tunnel-refresh-result-2026-07-01.md,tunnel-refresh-result-2026-07-01.md,evidence,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/governance/DRIFT_FORK_POLICY.md,docs/governance/DRIFT_FORK_POLICY.md,DRIFT_FORK_POLICY.md,policy,sentinel_ai,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/payroll-evidence-index-2026-05-05.json,docs/governance/payroll-evidence-index-2026-05-05.json,payroll-evidence-index-2026-05-05.json,implementation_manifest,evidence_only,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/releases/## Nunn Corporation Design Hierarchy.md,docs/releases/## Nunn Corporation Design Hierarchy.md,## Nunn Corporation Design Hierarchy.md,evidence,release,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/releases/executive-desk/v1.0.0-gate8.md,docs/releases/executive-desk/v1.0.0-gate8.md,v1.0.0-gate8.md,policy,executive_desk,review_held,held,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/sentinel-repo-organization-log-2026-05-04.jsonl,docs/governance/sentinel-repo-organization-log-2026-05-04.jsonl,sentinel-repo-organization-log-2026-05-04.jsonl,cadence,product,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/sentinel-repo-organization-log-2026-05-07.jsonl,docs/governance/sentinel-repo-organization-log-2026-05-07.jsonl,sentinel-repo-organization-log-2026-05-07.jsonl,cadence,product,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/sentinel-repo-organization-log-2026-05-11.jsonl,docs/governance/sentinel-repo-organization-log-2026-05-11.jsonl,sentinel-repo-organization-log-2026-05-11.jsonl,cadence,customer_experience,archive_candidate,internal,docs/CANONICAL_DOCUMENTS_INDEX_2026-05-11.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/sentinel-repo-organization-log-2026-05-13.jsonl,docs/governance/sentinel-repo-organization-log-2026-05-13.jsonl,sentinel-repo-organization-log-2026-05-13.jsonl,cadence,customer_experience,archive_candidate,internal,docs/CANONICAL_DOCUMENTS_INDEX_2026-05-11.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/sentinel-repo-organization-log-2026-06-01.jsonl,docs/governance/sentinel-repo-organization-log-2026-06-01.jsonl,sentinel-repo-organization-log-2026-06-01.jsonl,cadence,customer_experience,archive_candidate,internal,docs/CANONICAL_DOCUMENTS_INDEX_2026-05-11.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/sovereign/SOVEREIGN_AIR_GAPPED_LICENSE_OFFER_DRAFT_2026-07-02.md,docs/sovereign/SOVEREIGN_AIR_GAPPED_LICENSE_OFFER_DRAFT_2026-07-02.md,SOVEREIGN_AIR_GAPPED_LICENSE_OFFER_DRAFT_2026-07-02.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/sovereign/SOVEREIGN_ATTORNEY_BRIEF.md,docs/sovereign/SOVEREIGN_ATTORNEY_BRIEF.md,SOVEREIGN_ATTORNEY_BRIEF.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/sovereign/SOVEREIGN_COLLATERAL_REWRITE_REVIEW_INDEX_2026-07-02.md,docs/sovereign/SOVEREIGN_COLLATERAL_REWRITE_REVIEW_INDEX_2026-07-02.md,SOVEREIGN_COLLATERAL_REWRITE_REVIEW_INDEX_2026-07-02.md,policy,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/sovereign/SOVEREIGN_MANAGED_PARTNERSHIP_SUPPORT_CONTINUITY_DRAFT_2026-07-02.md,docs/sovereign/SOVEREIGN_MANAGED_PARTNERSHIP_SUPPORT_CONTINUITY_DRAFT_2026-07-02.md,SOVEREIGN_MANAGED_PARTNERSHIP_SUPPORT_CONTINUITY_DRAFT_2026-07-02.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/sovereign/SOVEREIGN_MANAGED_PARTNERSHIP_SUPPORT_CONTINUITY_REVIEW_RESULT_2026-07-02.md,docs/sovereign/SOVEREIGN_MANAGED_PARTNERSHIP_SUPPORT_CONTINUITY_REVIEW_RESULT_2026-07-02.md,SOVEREIGN_MANAGED_PARTNERSHIP_SUPPORT_CONTINUITY_REVIEW_RESULT_2026-07-02.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/sovereign/SOVEREIGN_SUPPORT_CONTINUITY_INTAKE_CHECKLIST_2026-07-02.md,docs/sovereign/SOVEREIGN_SUPPORT_CONTINUITY_INTAKE_CHECKLIST_2026-07-02.md,SOVEREIGN_SUPPORT_CONTINUITY_INTAKE_CHECKLIST_2026-07-02.md,policy,sentinel_ai,active_supporting,internal,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
docs/sovereign/SOVEREIGN_TIER.md,docs/sovereign/SOVEREIGN_TIER.md,SOVEREIGN_TIER.md,policy,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,low,Already aligned with canonical placement intent.,0.90,no
